Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
NTAP,"Netapp Inc",74.18,0.91000000000001,+1.24%,74.82,73.3,730065,"14:12 ET"
NTRS,"Northern Trust Corp",63.53,-0.65000000000001,-1.01%,64.8,63.37,587273,"14:13 ET"
NUE,"Nucor Corp",146.76,6.27,+4.46%,148.815,142.17,1071440,"14:14 ET"
NVDA,"Nvidia Corp",431.17,1.42,+0.33%,433.8299,426.91,26149476,"14:14 ET"
NVR,"NVR Inc",5384.38,-121.31,-2.20%,5539.7998,5341.2598,12031,"14:13 ET"
NWS,"News Corp Cl B",22.23,0.34,+1.55%,22.4,21.74,392744,"14:12 ET"
NWSA,"News Corp Cl A",21.47,0.37,+1.75%,21.61,21.18,1109274,"14:12 ET"
NXPI,"Nxp Semiconductors",182.97,0.62,+0.34%,183.9569,180.88,1043502,"14:13 ET"
O,"Realty Income Corp",49.51,0.5,+1.02%,49.67,49.14,1881165,"14:14 ET"
ODFL,"Old Dominion Freight Line Inc",384.51,-3.15,-0.81%,392.18,380.07,503136,"14:13 ET"
OKE,"Oneok Inc",66.68,-0.059999999999988,-0.09%,67.29,66.31,1129864,"14:14 ET"
OMC,"Omnicom Group Inc",74.3,-1.28,-1.69%,76.135,73.67,859120,"14:14 ET"
ON,"On Semiconductor",85.01,1.4,+1.67%,85.78,83.63,2396587,"14:14 ET"
ORCL,"Oracle Corp",102.96,-0.7,-0.68%,104.46,102.5,3174602,"14:14 ET"
ORLY,"O'Reilly Automotive",871.6,-7.0699999999999,-0.80%,887.645,871.02,152958,"14:13 ET"
OTIS,"Otis Worldwide Corp",76.79,-0.11999999999999,-0.16%,78.01,76.65,1260579,"14:13 ET"
OXY,"Occidental Petroleum Corp",62.73,-0.090000000000003,-0.14%,63.3,62.315,4400786,"14:14 ET"
PANW,"Palo Alto Networks Inc",250.37,4.2,+1.71%,252.165,247.5001,1322740,"14:14 ET"
PARA,"Paramount Global Cl B",11.19,0.0099999999999998,+0.09%,11.53,11.1,6944135,"14:14 ET"
PAYC,"Paycom Software Inc",260,2.35,+0.91%,264.7031,256.9,134849,"14:08 ET"
PAYX,"Paychex Inc",116.45,-0.17999999999999,-0.15%,117.645,115.5704,504878,"14:13 ET"
PCAR,"Paccar Inc",83.79,2.43,+2.99%,84.42,81.3706,2603356,"14:14 ET"
PCG,"Pacific Gas & Electric Company",16.18,0.44,+2.80%,16.2,15.89,5958121,"14:14 ET"
PEAK,"Healthpeak Properties Inc",16.93,0.43,+2.61%,16.93,16.45,3456058,"14:06 ET"
PEG,"Public Service Enterprise Group Inc",60.71,1.55,+2.62%,60.75,59.56,1282767,"14:14 ET"
PEP,"Pepsico Inc",162.37,2.29,+1.43%,162.855,159.68,2403912,"14:14 ET"
PFE,"Pfizer Inc",30.4,-0.44,-1.43%,31.03,30.32,12542988,"14:14 ET"
PFG,"Principal Financial Group Inc",66.94,-0.51000000000001,-0.76%,68.12,66.75,910792,"14:14 ET"
PG,"Procter & Gamble Company",149.46,1.31,+0.88%,149.38,148.07,2631773,"14:14 ET"
PGR,"Progressive Corp",155.33,1.85,+1.21%,156.36,153.48,850793,"14:13 ET"
PH,"Parker-Hannifin Corp",372.66,5.79,+1.58%,376.43,368.11,300934,"14:12 ET"
PHM,Pultegroup,71.75,1.18,+1.67%,72.2505,68.8,2305944,"14:14 ET"
PKG,"Packaging Corp of America",150.65,6.11,+4.23%,150.86,145.025,600003,"14:14 ET"
PLD,"Prologis Inc",101.54,0.73,+0.72%,102.28,100.86,1433329,"14:14 ET"
PM,"Philip Morris International Inc",90.61,-0.31,-0.34%,91.37,90.382,1267555,"14:13 ET"
PNC,"PNC Bank",111.17,1.46,+1.33%,112.25,110.12,1500042,"14:13 ET"
PNR,"Pentair Ltd",59.3,-3.01,-4.83%,61.99,59.17,1869027,"14:13 ET"
PNW,"Pinnacle West Capital Corp",74.46,1.39,+1.90%,74.57,73.65,448187,"14:13 ET"
PODD,"Insulet Corp",140.17,-6.83,-4.65%,147.495,140.36,569097,"14:14 ET"
POOL,"Pool Corp",324.53,2.5,+0.78%,331.3,323.11,164998,"14:13 ET"
PPG,"PPG Industries",122.43,-1.26,-1.02%,125.77,121.87,688007,"14:13 ET"
PPL,"PPL Corp",24.14,0.46,+1.94%,24.19,23.8,5060718,"14:14 ET"
PRU,"Prudential Financial Inc",89.8,0.47,+0.53%,90.5971,89.52,520232,"14:13 ET"
PSA,"Public Storage",242.07,-5.86,-2.36%,248.7842,241.68,642632,"14:14 ET"
PSX,"Phillips 66",112.67,-0.38,-0.34%,113.695,112.25,1010790,"14:14 ET"
PTC,"Ptc Inc",138.17,2.07,+1.52%,138.6,136.8,258614,"14:14 ET"
PWR,"Quanta Services",167.84,2.37,+1.43%,174.14,167.36,764309,"14:14 ET"
PXD,"Pioneer Natural Resources Company",246.21,-1.05,-0.42%,248.035,244.595,1529649,"14:14 ET"
PYPL,"Paypal Holdings",54.03,0.58,+1.09%,54.61,53.59,6414399,"14:14 ET"
QCOM,"Qualcomm Inc",108.88,0.22,+0.20%,110,108.435,2912879,"14:14 ET"
QRVO,"Qorvo Inc",88.52,0.13,+0.15%,89.62,87.92,283739,"14:14 ET"
RCL,"Royal Caribbean Cruises Ltd",82.45,1.17,+1.44%,83.3,81.92,1713950,"14:14 ET"
REG,"Regency Centers Corp",58.87,0.73,+1.26%,59.08,58.33,684282,"14:14 ET"
REGN,"Regeneron Pharmaceuticals",804.95,9.4100000000001,+1.18%,808.75,795.71,146074,"14:14 ET"
RF,"Regions Financial Corp",14.23,0.040000000000001,+0.28%,14.395,14,9213283,"14:14 ET"
RHI,"Robert Half Inc",71.84,-0.61999999999999,-0.86%,73.48,70.28,879972,"14:14 ET"
RJF,"Raymond James Financial",94.44,0.23,+0.24%,95.52,93.74,405544,"14:13 ET"
